 Deepika Padukone features on February cover of &#39;Filmfare&#39;,1
 Feared facing Muralitharan the most: Virender Sehwag,0
 Ex-Hyperloop Co-founder begins new high-speed travel startup,1
" Hope to see Hindu, Jew or Latino as US president: Obama",1
 Akshay Kumar dances with Huma on song &#39;Chura Ke Dil Mera&#39;,1
" TN traders not to sell Coca-Cola, Pepsi from March: Reports",1
 Burger King launched toy meals for adults on Valentine&#39;s Day,0
 MakeMyTrip&#39;s Q3 revenue rises 81% to ₹517 crore,1
 Idea takes a dig at Reliance Jio&#39;s free offer in new ads,1
 Shah Rukh Khan&#39;s &#39;Raees&#39; hits the theatres,1
" Man arrested for selling over 50 stolen bikes on OLX, Quikr",0
" Sonam, Shahid, Alia, Diljit feature on Filmfare cover ",0
 Panneerselvam removed from AIADMK&#39;s primary membership,0
 Trump has delayed next recession by 5 months: Deutsche Bank,1
 Sasikala served notice over her appointment as AIADMK chief,0
 Player scores for rivals while saving ball from going out  ,0
 Jordanian airline trolls Trump over immigration ban,1
 SP-Congress release election campaign song &#39;Ye hui na baat&#39;,0
 Kylie Minogue wins legal war against Kylie Jenner over name,0
 World&#39;s first scuba restaurant opens in Brussels,0
 Anyone dating Ranveer should carry big box of condoms: Farah,1
 Made-in-India Tejas combat aircraft debuts at R-Day parade,1
 China slams western democracy as flawed,1
" Trailer of Keanu Reeves, Jason Momoa&#39;s &#39;The Bad Batch&#39; out",0
 FBI uses 48 questions to calculate a person’s terrorism risk,0
 Snapdeal incurs average monthly expense of over ₹160 crore,1
 A bowler reached 400 wickets after 113 years of Test cricket,1
 Study explains prolonged effects of LSD ,1
 Wanted to follow &#39;Tashan&#39; diet after Taimur&#39;s birth: Kareena,0
 Stalin urges TN Governor to nullify Palanisamy&#39;s trust vote,0
" There is difference between Paro and Padmavati, tweets Dutt",1
 Shivpal’s name missing from SP’s star campaigners’ list,1
 Virat Kohli hit just one six in his four double centuries,0
 Hardik Patel to be Shiv Sena&#39;s campaign face in Gujarat,0
 Azharuddin only batsman to score tons in first 3 Tests,0
 Why was the 1973 budget called the &#39;Black Budget&#39;?,1
 BJP praises TN Governor for stalling CM&#39;s appointment,0
 Not trying to step into Madhuri&#39;s shoes in Tamma song: Alia,1
 BCCI will be back where they belong very soon: Shastri,0
" Won&#39;t allow CM&#39;s Jallikattu event, assert Madurai locals",1
" Deleted scene from SRK, Alia&#39;s &#39;Dear Zindagi&#39; released ",0
 Ultra-thin material can cool surfaces without using energy,0
" When someone sees service, modesty in SCAM, earth shakes: PM",0
 Naga tribals begin total shutdown demanding CM&#39;s ouster,0
 20-yr-old Afghan girl forms club to teach girls martial arts,0
 National Flag unfurled as India celebrates 68th Republic Day,1
" If you have guts, withdraw support from govt: NCP to Uddhav",0
 Hillary Clinton tweets &#39;3-0&#39; after Trump&#39;s travel ban defeat,0
 Sasikala Natarajan should become Tamil Nadu CM: Swamy,1
 Man seeks NGT nod to ply 20-yr-old Rolls-Royce car in Delhi,0
 Couple gets married under the sea in Kerala,1
 Japan launches first military communications satellite,1
 SC gives Narmada oustees ₹60 lakh compensation,0
" &#39;Unreserved&#39;, a film on Indian train passengers&#39; stories out",1
" What a Ram Lakhan Jodi by Nehra &amp; Bumrah, tweets user on win",1
 Hyderabad MLA calls PV Sindhu a &#39;national volleyball player&#39;,1
 Oscar trophies during World War II were made of plaster,0
 Government launches iOS version of BHIM payments app,0
" Donald Trump isn&#39;t Terminator, billionaire Slim tells Mexico",1
 Rare monkey species spotted in Africa for first time,1
 Mumbai Airport organises International Flower Show,1
 Badnore calls for literature fest for armed forces personnel,1
 Mexico calls on Israel PM to apologise for border wall tweet,1
 Kailash Satyarthi&#39;s stolen Nobel replica recovered by police,0
 Kylie Jenner to get her wax statue at Madame Tussauds,1
 A cafe in South Korea is built in shape of a vintage camera,0
 &#39;Hollywood&#39; sign was originally a real estate advertisement,1
 Cabinet approves Bill empowering IIMs to award Degrees,1
 Salman&#39;s shirtless act motivated kids to drink milk: Sohail,1
" How to spot a fake ₹2,000 currency note?",1
 Super Bowl ads address political divide in USA,0
" ICC proposes new two-tier Test, 13-team ODI leagues",1
" Gambhir sacked, Pant named captain of Delhi one-day team",1
" Opposition spreading rumours, MLAs not locked up: Sasikala",0
 I-T dept not to question cash deposits of up to ₹2.5 lakh,0
 Russian church is made entirely of wood without use of nails,1
 Doctor must announce fee before treatment: Govt,0
 A and M in SCAM stand for Amit Shah and Modi: Akhilesh,1
 Trump&#39;s &#39;under-reported&#39; terror list includes Paris attack,0
 1st time int&#39;l cricket was played in 5 countries on Jan 22,1
" DMK MLAs throw chairs, microphones in Tamil Nadu Assembly",0
 Man kills friend for refusing to dance at birthday party,0
 Five dead in shooting at mosque in Canada,1
 CIA had no info of Indira&#39;s intention over Emergency: Report,1
 Reading only FB news like eating only chips: Flipboard CEO,0
 Ulhasnagar offers discount on hotel bills to those who vote,1
 No one has right to judge patriotism of others: RSS chief,0
 Going to gym after getting inspired by Sreesanth: Hrithik,1
 Why Verratti got yellow for heading ball to his goalkeeper,1
 BrewDog starts offering &#34;paw-ternity&#34; leave to employees,0
 Never saw porn to research for character in Sexaholic: Shama,0
 India chase 187 in 13.3 overs to win 5th match in Blind WC,1
 Video: Trump’s first seven days in the White House,1
 Aus spinners consulting Vettori to prepare for India tour,1
 Scotland airports abolish security checks for passengers,1
 New teaser of Hugh Jackman&#39;s &#39;Logan&#39; released,0
 Missing US Army drone found in different US state,0
 Emirates changes pilot &amp; crew rosters due to Trump&#39;s order,1
 Shashi Tharoor claims to have found new shortest pangram,0
 Why don’t we switch jobs? Schwarzenegger asks Trump,1
" Material can create electricity from light, heat, movement",0
 Jewellery chain Tiffany removed CEO before 1st Super Bowl ad,0
" In a first, logistics startup Shadowfax hires women riders",1
 Will slap you if you call me uncle: Salman to 7-yr-old Varun,0
 Iranian director unable to attend Oscars due to Trump&#39;s ban,1
 Samsung Q4 profit highest in 3 years despite Note 7 fiasco,1
" Arshad, Naseeruddin starrer &#39;Irada&#39; hits the theatres",0
 351 out of 799 players shortlisted for IPL auction 2017,1
 Prepaid internet restored in Kashmir 1st time since July 8,1
 Akshay Kumar&#39;s &#39;Jolly LLB 2&#39; banned in Pakistan: Reports,1
 Shiv Sena taunts Modi on Bal Thackeray&#39;s birth anniversary,1
 CIA once spent ₹130 crore to train cats as spies,1
" Most number of people ever carried on an aircraft is 1,088 ",0
 France’s Le Pen promises to levy tax on foreign workers,0
 Kohli suffers first home defeat as captain across 3 formats,1
 Polish Prime Minister Beata Szydlo injured in car crash,0
 How is cricket for the blind played?,1
 I miss my days as a reporter in Sri Lanka: Jacqueline,0
 Sehwag shares his childhood picture alongside his son&#39;s,1
 Ex-employee says CEO Tim Cook made Apple a &#39;boring&#39; company,1
" Another avalanche hits Army post in J&amp;K, 5 soldiers missing",1
" Turkey, UK to sign free trade deal post-Brexit: Turkey PM",1
" IPL will no more be the same, tweets user on MS Dhoni",1
 Olympic torch for 2018 Winter Games unveiled,0
 Pak&#39;s ISI killed 2 Indians over failed derailment: Report,1
 Condom-free male contraceptive test on monkeys successful,0
 We have by far the highest IQ of any Cabinet ever: Trump,1
 Parrikar leader of corrupt BJP ministers in Goa: Shiv Sena,1
 Why does your stomach growl when you&#39;re hungry?,1
 SRK deserved Oscar for My Name Is Khan: Author Paulo Coelho,0
 BSF seizes 4 kg heroin near India-Pakistan border,1
 Trump to publish list of crimes committed by immigrants,1
 Man makes dating app in which he is the only male available,0
 Serious efforts required to restore ties with US: Russia,0
 State funding of polls not practical: Government,1
 Will give a big blow for the act of betrayal: Sasikala,0
 Aditi Rao Hydari walks for &#39;Kotwara&#39; at  Lakmé Fashion Week,0
 Apple named most innovative company of 2016,1
 Survey predicts a hung Assembly in Uttar Pradesh,1
 I enjoy being less recognised in the US: Deepika Padukone,1
 Milind asks fans to do push-ups when they ask for selfies,1
 Myanmar government official shot dead at airport,1
 Sehwag compares &#39;Bhuvi ki swing&#39; to &#39;biwi ka mood swing&#39;,1
" There are no rats in Alberta, Canada",0
" Mumbai&#39;s angadias support note ban, stop cash transfers",1
 Iulia Vantur to be showstopper at Lakmé Fashion Week,1
" Civil rights, LGBT rights removed from website of US Prez",1
 Recent Kashmir &#39;flare-up&#39; threatened regional peace: Pak,1
 Govt slashed prices of coronary stents by up to 85%,1
 A woman once paid ₹6.6 lakh for non-visible art,0
 Canada has the longest coastline in the world,1
 I would rent Sanjay Dutt&#39;s suits to wear at parties: Anil,0
 Congress has the richest candidate for UP poll&#39;s phase 1,0
 Ministry of Home Affairs website hacked,0
 Girl NCC cadets who scaled Everest get Raksha Mantri Padak,1
 Dairy farmers spray EU council building with milk powder,1
 NASA announces winners of its ₹20-lakh Space Poop Challenge,0
 BCCI denies NOC to Sreesanth for playing in Scotland,1
 First ceasefire violation along Int&#39;l Border by Pak in 2017,1
 Royal among seven prisoners executed by Kuwait,1
 Govt announces ₹2L for Hirakhand Express accident victims,1
 Will remove property tax if voted to power: Shiv Sena,1
 Banks have done a Herculean job in last few months: RBI Guv,0
 Aziz becomes 1st Indian-American to host Saturday Night Live,1
 Malinga uproots stump in 1st over of Sri Lanka team return,1
 Former IDBI chairman arrested in Mallya loan default case,1
" Miss Goan food, lost 4 kg: Parrikar on Goa CM candidature",1
" Dick Bruna, creator of cartoon rabbit Miffy, dies aged 89",0
" Pocket-size laptop with 12-hour battery costing ₹40,000 made",0
 Bihar SSC exam cancelled over question paper leak,0
 US Senator live streams speech after being silenced in House,0
" Why does BCCI admins list include people over 70, asks SC",1
 India eases visa policy for Afghanistan,1
 KFC introduces pizza with fried chicken crust,1
 Ambassador car brand sold to Peugeot for ₹80 crore,0
" Queen made me a knight, Donald Trump made me an alien: Farah",1
 Stuart Broad awarded Order of British Empire,0
" Gmail ending support for Chrome on Windows XP, Vista",0
 65 cartons of liquor seized in poll-bound Uttar Pradesh,1
 Trump&#39;s National Security Advisor Michael Flynn resigns,0
 Tej Bahadur Yadav under scanner for having Pak friends on FB,0
 Jwala Gutta questions Padma awards selection process,1
 Imran Tahir becomes number one ranked ODI bowler ,1
 India first team to score 600+ in 3 consecutive Tests,0
 JK Rowling slams Trump&#39;s policy against abortion,1
" If trade stops, war starts, warns Alibaba Founder Jack Ma",0
 Australia has over 100 big structures of random objects,1
" Without Cong India would’ve been like Somalia, Burundi: Sena",0
 Hyderabad Literary Festival begins,1
 Ground where player made T20 300 is 5 times smaller than MCG,0
 Saif&#39;s daughter Sara replaces Disha Patani in SOTY 2: Report,0
 Madhya Pradesh CM announces total ban on polythene bags,1
 SpaceX aborts rocket launch 10 sec before planned liftoff,0
 CIA awards Saudi prince medal for anti-terror efforts,1
 Pamela Anderson dating WikiLeaks&#39; Julian Assange: Report,1
 Bihar SSC Secretary detained over exam paper leak,0
" We do not support immigration ban, says Amazon&#39;s Jeff Bezos",1
 IndiGo says its official Twitter account was hacked,1
 Should punish Bulandshahr rape accused publicly: Uma Bharti,1
 Back us or we&#39;ll take names: US envoy warns allies,1
 Aadhaar mandatory to avail subsidy under food security law,0
 Female hockey player thrashes phone-snatcher in Delhi,1
 Tamil Nadu CM Panneerselvam sacked as AIADMK Treasurer,0
 14 lakh-strong petition to cancel Trump&#39;s UK visit rejected,1
 Injection may permanently lower cholesterol by altering DNA,0
 Court acquits 26 in post-Godhra riots case,1
" Flipkart shuts Ekart&#39;s courier, hyperlocal delivery services",0
 IPL 2017 auction postponed to February 20,1
" Encounter between Indian forces, militants underway in J&amp;K",1
 Meteorite confirms 200 cr years of Martian volcanic activity,1
 World’s 1st city-wide Google Wi-Fi to be in Pune: Reports,1
 I&#39;m a mountain woman so I could pee behind rocks: Kangana,1
" Did BJP demolish Babri mosque under law, asks Dikshit",1
 Yahoo once offered to buy Facebook for $1 billion,1
 Periodic table links elements with their origin,1
 TN govt has done no work in 9 months: DMK amid AIADMK feud,0
 It was a bit embarrassing: Dravid on &#39;MTV Bakra&#39; prank,1
 Ashwin trolls fan who asked him to learn bowling from Moeen,1
" Inn bando mein dum hai: Ranbir on SRK, Big B, Aamir, Salman",1
 Thousands of blubber jellyfish wash up on Australian beach,1
" Good to know Salman uses organic bullets, tweets user",1
 Facebook data help prove refugee is not a people smuggler,1
 Jawan injured in blast triggered by Naxals in Chhattisgarh,0
 FIFA wants 2026 World Cup to be co-hosted by four countries,1
 Samajwadi Party releases 191 candidates&#39; list for UP polls,1
 Stories of courage of the National Bravery Award winners,1
 How much does ISRO earn from launching foreign satellites?,0
 Trial finds 2 cancer drugs instead of 1 increase survival ,1
" Why was RBI Governor dragged into politics, questions PM",0
 India wins silver at Asian Women&#39;s Rugby Sevens Trophy,0
 Making efforts to fulfil cultural aspirations of TN: PM,1
 Artist fined ₹50k for 27 push-ups on Catholic Church altar,1
 Uber may show ride-share users each other&#39;s Facebook info,1
 Norway claims Russian hackers targeted parliament group,0
 Apple to start manufacturing in India,1
 LG wins ₹1100 crore lawsuit against 17 fake headphone makers,0
" Designers make clothes for young boys, not women: Huma",1
 Bihar bans govt staff from having alcohol anywhere in state,1
 BJP to retain Goa by winning 22-25 seats: Poll,1
" Sania, Bopanna win respective mixed doubles ties at Aus Open",1
 Scientists prove that microbes could survive on Mars ,1
 Fukushima nuclear reactor radiation highest since 2011 leak,1
 Opposed cutting Chelsea Manning&#39;s jail term: Pentagon chief,1
 PM must get Bharat Ratna for giving Padma to Pawar: Kejriwal,1
" Jio wishes &#39;Happy Valentine&#39;s Day&#39; to Airtel, Vodafone, Idea",0
 Voting for phase-2 begins in UP; U&#39;khand goes to polls today,0
 Trump gives Pentagon 30 days to develop plan to beat ISIS,1
 Melania Trump refiles $150-mn lawsuit against Daily Mail,1
 CIA assessed Rajiv killing 5 yrs before it happened: Report,1
  Iran biggest state sponsor of terrorism: Pentagon chief,1
 How newspapers announced the death of Mahatma Gandhi in 1948,1
 BJP will have to get BP checked once results are out: UP CM,0
 Indian IT companies&#39; stock falls 9% over US visa concerns,1
 Bob Marley&#39;s name on 1st single was misspelt as &#39;Bob Morley&#39;,0
" Business is still made for men, says Xerox Chairperson",0
 Russia says it was always ready for nuclear arms cuts,1
 American achieves record for most nails hammered with head ,0
 NASA video shows global climate change over the years ,1
 Any donkey can become Censor Board: RGV on Bhansali incident,1
 BJP leader&#39;s son jailed for 5 yrs for murder in Manipur,1
 Bowling started as a religious ceremony in Germany,1
 Glitch auto-follows users to Trump&#39;s POTUS Twitter account,1
 Cisco buys IPO-headed firm founded by IIT alumnus for $3.7bn,1
 NDTV&#39;s Jay Chauhan joins Arnab Goswami&#39;s Republic TV,1
 In photos: Beyoncé&#39;s pregnancy photoshoot,1
 Hayden tweets wrong flag while wishing India on Republic Day,1
 Jacqueline took pole dancing classes for &#39;Reload&#39;: Reports,1
 Sec 144 imposed in Haryana&#39;s Rohtak over proposed Jat stir,1
 13-year-old Palestinian breaks contortion world record,0
 Dutch university&#39;s pod wins Musk&#39;s Hyperloop competition,1
 Barbie&#39;s new model is a hologram version of herself,0
" Got death threat for getting Salman acquitted, claims lawyer",1
 Toshiba Chairman quits after company loses $6.3 billion,0
 Punjab National Bank posts 306% rise in net profit,0
 Akshay&#39;s &#39;Jolly LLB 2&#39; earns ₹50.46 crore in opening weekend,0
 Hand-holding floating swimmers set new Guinness record,1
 Oppose ICC revenue model which gives BCCI highest share: PCB,1
 CBFC to reissue certificate to Jolly LLB 2 after HC order,0
 Why does USA observe &#39;Black History Month&#39;?,0
 Video shows beauty vlogger applying make-up with a condom,0
 Hindutva terror cases will be collapsed by govt: Chidambaram,1
" Visited hospital daily, couldn’t meet Jayalalithaa once: OPS",0
" Jackie Chan, Sonu Sood&#39;s &#39;Kung Fu Yoga&#39; hits the theatres",1
 Govt to make all ration shops Aadhaar-enabled by June,0
 Federer shares his twins&#39; reactions after his Aus Open win,1
 UK judge calls Facebook &#39;tool for evil&#39; after woman&#39;s death,0
" Manchester United become first club to reach 2,000 PL points",0
 Google patent shows a drone to attend meetings remotely,1
 Every child has right to get both parents&#39; affection: HC,0
 Facebook building one of the quietest places in the world,0
 Adidas files complaint against Tesla Model 3&#39;s old logo,0
 Singapore newspaper goes viral for weather forecast tweets,0
 Raghuram Rajan left because of demonetisation: Former FM,0
 &#39;System Hil Gaya&#39; song from &#39;MSG Lion Heart 2&#39; released,1
 Triangle-shaped molecule synthesised for the first time,0
 Only 25% of Mumbai women vote regularly: Survey,1
 Thousands of Romanians march against prison pardons,1
 Receiving threat calls for supporting Palanisami: AIADMK MLA,0
 Pictures of Ivanka Trump and Justin Trudeau go viral,0
" Kohli&#39;s transformation has been &#39;brilliant&#39;, says Kumble",1
 How did &#39;Chinaman&#39; bowling in cricket get its name?,0
 Gangster-turned-politician Mukhtar Ansari joins BSP,1
 Police issue safety norms to IT firms post Pune murder,1
" Today is not Inauguration Day. It&#39;s a funeral, tweets user",1
 Gravitational waves from Big Bang studied for the first time,0
 Jennifer Aniston worked as a waitress in New York,0
 Umesh&#39;s spell the best I&#39;ve faced in Tests: Shakib Al Hasan,0
 Ultrafast camera images ‘sonic boom’ of light for first time,1
 Turkish Islamist hackers claim Austrian Parliament hacking,0
 BJP MLA denies involvement after sex tape goes viral,0
 Iulia dances to Salman&#39;s &#39;Baby Ko Bass Pasand Hai&#39; at event,1
 US news anchor explains &#39;secret emoji language&#39; to parents,0
 Mulayam asks SP leaders to contest against Cong in 105 seats,1
 There is authenticity in Filmfare Awards: Sidharth Malhotra,1
 SC asks CAG to complete audit on Noida toll in 8 weeks,1
 Over 3-km long crack found in Arizona in the US,1
" Indian team’s fielding a joy to watch, says Sachin Tendulkar",1
 Syrian govt agrees for prisoner swaps with rebels: Reports,0
 Pixel&#39;s product lead asks people for feedback on the phone,0
" Fire breaks out near CST, disrupts train network in Mumbai",1
 78 bank accounts of Zakir Naik&#39;s NGO under NIA scanner,1
 Apple files patent for a vaporiser-like device,1
 YouTube to stop playing unskippable 30-second ads next year,0
" Who is Sasikala’s replacement, Edappadi K Palanisamy?",1
 Quality of primary public education deteriorating: Javadekar,0
" Would have quit on Nov 8, if I were FM: Chidambaram",1
 Action to be taken against violent Jallikattu protesters,1
 Tokyo has a Las Vegas-style senior citizen care centre,0
 There is a practice of adopting adults in Japan,0
 Vespa creator makes cargo robot &#39;Gita&#39; that follows owner,1
" Trailer of Ryan Gosling, Natalie Portman&#39;s Song to Song out",1
 Bhuvneshwar Kumar&#39;s inswinger uproots Mehedi Hasan&#39;s stumps,1
 UK men earning ₹10L less in their 20s than generation before,0
 Zakir Hussain performs for prisoners in Pune&#39;s Yerawada jail,1
 Get Interim Chairman to engage with Infosys founders: Ex-CFO,0
 Not chosen for NASA space mission: Indian-origin astronaut,1
 Paralympic swimmer Binod Singh found dead in Bhagalpur,1
  Havildar Hangpan Dada gets highest peacetime military award,1
 Man claims he put Nexus 5X component in oven to fix issue,0
 Dozens killed in al-Shabaab raid on Kenyan base,1
 Men need to charm women and not chase them: Sidharth ,0
 Afraid to go out for dinner with a man due to media: Karan,0
 Facebook is blue because Mark Zuckerberg is colour-blind,1
 I&#39;ve no understanding of my stardom: Shah Rukh Khan,1
 Shorts for gamers with sweaty hands developed,1
  Mexico to mirror US policy change on trade,1
 Chahal first Indian bowler to take a 6-wicket haul in T20Is,1
 Trailer of Netflix series &#39;Stranger Things 2&#39; released,0
" Justice not blind, courts don&#39;t wear blinkers: Delhi HC",1
 Austrian authorities looking for Hitler doppelgänger,0
 Startup raises ₹4.6 cr to rebuild archaeological sites in VR,1
 Apple may take legal action against Trump&#39;s immigration ban,1
 Oakland airport gets robot to sell beer and burgers,0
 Badals made fun when I said 70% youth are into drugs: Rahul,1
 BJP targets Mulayam&#39;s younger son over ₹5-crore Lamborghini,1
 We honoured all our regulatory obligations: Airtel tells Jio,0
" St Valentine&#39;s Day massacre, tweets user post Barca&#39;s loss",0
 Voting for 1st phase of UP Assembly elections 2017 begins,0
 Trump&#39;s POTUS account uses Obama&#39;s inauguration picture,1
 Kushal Tandon rescues co-star Winget from fire during shoot,0
 Noida-based travel startup TravelTriangle raises ₹67 crore,0
 Kal Penn raises ₹4 cr for refugees after facing racist troll,1
 India lose to Pakistan in T20 World Cup for Blind,1
 Kristen co-authors research paper on artificial intelligence,1
 Scientists make battery that runs on air and carbon dioxide,0
 India conducts 2nd successful test of Guided Pinaka rocket,1
 Sandeep 2nd Indian hockey player to get honorary doctorate,0
 Kher&#39;s Hollywood film sold for ₹81 cr at Sundance Film Fest,1
 Pietersen fined for calling umpiring an &#39;absolute shocker&#39;,1
 Video shows senior citizens taking part in carpool karaoke ,0
 Indian batsmen face domestic bowler to prepare for Starc,0
 Australia use chair as fielder during intra-squad match,0
 Former French President to face trial over campaign fraud ,0
 Air hostess reveals she rescued human trafficking victim,0
 Facebook-owned Oculus loses $500 million in lawsuit,1
"  Israel defies UN resolution, approves 2,500 West Bank homes",1
 Denmark to become 1st nation to appoint &#39;digital ambassador&#39;,1
 TN panel recommends ban on PETA website for explicit content,1
 Commentator fired for calling Venus &#39;gorilla&#39; sues ESPN,0
 Greece&#39;s best-selling daily newspaper to close due to debts,1
" &#39;Umpiring kyun karte ho&#39;, Parthiv heard saying on stump mic",1
 Doordarshan gets EC notice for showing Badal’s R-Day event,1
 Kerala CM criticises self-financing colleges,1
 Priyanka to appear on Jimmy Kimmel&#39;s talk show for 2nd time,1
 Jayalalithaa told me I should be CM: O Panneerselvam,1
 Australian cricket team loaded their own luggage in Mumbai,0
 CPI inflation declined to 4.9% in FY16 from 5.9% in FY15,1
 There is an &#39;underground river&#39; beneath the Amazon,0
" Yes we can. Yes we did, says Obama govt in last tweet",1
" Ind, Eng record highest aggregate runs in 3-match ODI series",1
 Pakistan arrests 300 suspects over Sufi shrine bombing,0
 Air pollution in London surpasses Beijing,1
 Pak player Nasir Jamshed suspended in PSL corruption scandal,1
 Bad people may pour into US: Trump on blocked immigrant ban,0
" Badshah never lies, if he does, he is not a badshah: Azam",0
 HC rejects plea by Jiah&#39;s mother against CBI charge sheet ,0
 RBI may extend less surcharge deadline at petrol pumps: Govt,1
" Upset over frivolous petitions in SC, CJI imposes fines",0
" Poll panel transfers 13 DMs, 9 SSPs ahead of UP polls",1
 Kanye West casts hijab-wearing model at his NYFW show,0
 Sunil Grover&#39;s &#39;Coffee With D&#39; hits the theatres,1
" Pope congratulates US Prez Trump, calls on him to help poor",1
" Centre plans to rename airports after cities, not people",1
 Samsung won&#39;t show new Galaxy phone at Mobile World Congress,1
 World&#39;s tiniest hammer built to test impact on brain cells,1
 Sushant to stay at NASA to prepare for his next film,1
 Silence is Martin Scorsese at his most passionate: Review,0
 I think Alia will be a good daughter-in-law: Varun,1
 Olympian asks out girl behind viral ‘spoke to my ex’ tweet ,0
 &#39;Aegilops&#39; is longest alphabetically arranged English word,1
 Glasgow university offering course on Star Wars philosophy,0
 Which Finance Minister has presented maximum budgets? ,1
 People like Amartya Sen can be bought or sold: WB BJP,0
 Women bus conductors in Kerala resign over pay disparity,1
 Chelsea 8 points clear on top after win against Hull City,1
" 5 judges appointed to Supreme Court, total strength now 28",0
 15-year-old from Dehradun ranked world number 1 jr shuttler,1
 Arvind Kejriwal donates ₹50k to Irom Sharmila&#39;s campaign,1
" Doors are shut, windows are open: Bhogle on his sacking",1
 K&#39;taka body fined for denying reserved seats to family,1
" Shraddha cast in Big B, Aamir&#39;s Thugs of Hindostan: Reports",0
 Deepika Padukone wears pajamas worth ₹2 lakh to the airport,0
" Paytm Payments Bank to launch next week, says Paytm Founder",0
 Sania Mirza reaches Australian Open mixed doubles final,1
 College students worship Disha Patani to lose virginity,0
 Man who has planted 1 crore trees gets Padma Shri,1
 16 cases of train sabotage cases in 2017 so far: Report,1
 Twitter users share pictures of Trump in a bathrobe,1
 Jets escort flight to UK after it loses contact over Germany,0
 Salman shares pic with &#39;Tubelight&#39; child artiste Matin Tangu,1
 Development at cost of culture not sustainable: LS Speaker,0
 No plan to rewrite Haldighati history: Rajasthan University,0
 Rahul&#39;s comment a reaction to Modi&#39;s rally speeches: Kharge,0
 New poster of Prabhas starrer &#39;Baahubali 2&#39; released,1
" AAP knows I can&#39;t do politics, I do poetry there: Vishwas",0
 Man City fined ₹29 lakh for breaching anti-doping rule,0
 Elahiganj becomes West Bengal’s first village to ban alcohol,0
 Two Indians die every minute due to air pollution: Study,0
 Startup makes drone that can survive a car passing over it,1
 Russia can destroy UK forces in an afternoon: UK think-tank,1
 Amarinder Singh declared Congress CM face for Punjab,1
 US hotel sets record for largest Ouija board,1
 Elie Saab showcases Egyptian cinema-inspired line at Paris,1
" US will work with Ukraine, Russia to end conflict: Trump",0
 CM&#39;s Jallikattu event in Madurai cancelled due to protests,1
" Boy bleeds to death as bystanders click pics, take videos",1
 Pentagon video of Yemen raid turns out to be 10 years old,1
 Bank staff plotted to exchange ₹71.5 crore old notes: Govt,0
 Panipuri seller jailed for mixing toilet cleaner in &#39;pani&#39;,0
" ₹5,500 crore withdrawn from Jan Dhan accounts in a month",1
 Facebook Co-founder invests in Singapore&#39;s insurance startup,0
 Trump 1st US Prez to already have a wax statue at Tussauds,1
 Twitter apologises for making people follow Donald Trump,1
 World&#39;s longest elevated cycleway opens in China,0
 EC bars parties from using Prez photos in election posters,1
" India building secret nuclear city, claims Pakistan",0
" Govt proposes railway line in Arunachal at 9,000 feet",0
" Haryana bride rides horse, turns down groom-reserved ritual",1
 Congress banners for Punjab polls feature President&#39;s image,1
 Sreesanth can still make India comeback: BCCI Vice President,0
 Centre hikes immediate assistance for bonded labour to ₹20k,0
 How many foreign satellites has ISRO launched since 1999?,0
 NATO keeps trying to draw Russia into confrontation: Putin ,0
" India Post releases stamp cover on Sindhu, Sakshi and Dipa",1
 Flying objects spotted 23 times near airports since 2016,0
 Two suspects arrested over San Antonio mall shooting,1
 New trailer of Hugh Jackman&#39;s &#39;Logan&#39; released,1
 Arnab Goswami renames Republic after Swamy&#39;s complaint,1
  Pakistan supports terrorist groups attacking India: Report,0
" Boxers Akhil Kumar, Jitender Kumar turn professional",0
 Indian-origin sculptor Anish Kapoor wins $1 mn Israeli prize,0
" Iran playing with fire, says Trump after Iran&#39;s missile test",1
" India U-19 tie 5th ODI with England U-19, win series 3-1",0
" Blast inside Sufi shrine in Pakistan kills 30, injures 250",0
 Hrithik claims Tommy Hilfiger used his pic without consent,0
" Baghdad car bomb kills over 45, injures 50",0
 Talking about rape biggest thing I&#39;ve done: Sapna Bhavnani,1
 Glenn McGrath was nicknamed &#39;Pigeon&#39; because of his legs,1
 Apparel company creates shirts for dads to carry newborns in,0
 Trump expected to sign orders restricting immigration,1
" In Pictures: Military might, cultural diversity on R-Day",1
 1 dead after 30 vehicles pile up due to fog near Jaipur,1
 Air Force declines to share details on Rafale deal,0
 Baba Ramdev a man who is really really cool: Sehwag,1
 Pakistan declines India&#39;s invite to attend Speakers&#39; Summit,1
 BBC uses wrong subtitles for Trump&#39;s inauguration: Reports,1
 India&#39;s Rio Olympics rower still awaiting government reward,0
 Will bring down the price of Mexico border wall: Trump,0
 I don’t consider rap as music: Pandit Jasraj,1
" 10,000 crates of alcohol seized in poll-bound Punjab",1
 UNESCO Nature Festival begins in Himachal Pradesh,0
 3 killed in car explosion in Congress&#39; poll rally in Punjab,1
 Amma&#39;s residence should be made a memorial: Panneerselvam,0
 Inzamam indirectly advises Misbah to step down as captain,1
 Uncapped Kuldeep Yadav replaces Amit Mishra in India squad,1
 Glenn McGrath was shown a red card in the first-ever T20I,0
 Trump was really obsessed with me a few years ago: Kristen,1
" 24% MPs, MLAs declared they did not pay tax before election",0
 Kohli now has 2nd most Test centuries as Indian captain ,1
 Huge reservoir of melting carbon located in western US,0
 Nimrat Kaur walks the ramp at Lakmé Fashion Week,1
" Confident that US will move ahead under Trump, says Buffett",1
